(written by ASE)

100 atoms
1 atom types

0.0      36.780000575714745  xlo xhi
0.0      36.742859023157813  ylo yhi
0.0      12.297560733739028  zlo zhi

Atoms # atomic

     1   1      21.780000575714745      18.371429511578906                       0
     2   1      21.486919652236583       19.75026684868801                       0
     3   1      21.132568131669949      20.364021686048712      1.2297560733739024
     4   1      20.085000431786057      21.307255879699952      1.2297560733739024
     5   1      19.437567987741264       21.59551137558811  -4.440892568958503e-16
     6   1      18.035648767290738      21.742859023157813      2.4595121467478047
     7   1       17.34243258797348       21.59551137558811      1.2297560733739021
     8   1      16.121647339686668      20.890690683866989      1.2297560733739021
     9   1      15.647432444044798      20.364021686048712 -8.8817835103483954e-16
    10   1      15.074079639802774      19.076250203300027      2.4595121467478043
    11   1      15.000000000000004      18.371429511578906      1.2297560733739012
    12   1      15.293080923478161      16.992592174469802      1.2297560733739012
    13   1      15.647432444044798      16.378837337109104 -8.8817835103483954e-16
    14   1      16.695000143928684      15.435603143457866      2.4595121467478043
    15   1       17.34243258797348       15.14734764756971      1.2297560733739012
    16   1      18.744351808424003      15.000000000000002      1.2297560733739012
    17   1      19.437567987741264      15.147347647569706 -1.7763568648265398e-15
    18   1      20.658353236028077      15.852168339290825      2.4595121467478029
    19   1      21.132568131669949      16.378837337109104      1.2297560733739001
    20   1      21.705920935911969      17.666608819857789      1.2297560733739001
    21   1      21.780000575714745      18.371429511578906      2.4595121467478047
    22   1      21.486919652236583       19.75026684868801      2.4595121467478047
    23   1      21.132568131669949      20.364021686048712      3.6892682201217077
    24   1      20.085000431786057      21.307255879699952      3.6892682201217077
    25   1      19.437567987741264       21.59551137558811      2.4595121467478047
    26   1      18.035648767290738      21.742859023157813      4.9190242934956094
    27   1       17.34243258797348       21.59551137558811      3.6892682201217069
    28   1      16.121647339686668      20.890690683866989      3.6892682201217069
    29   1      15.647432444044798      20.364021686048712      2.4595121467478043
    30   1      15.074079639802774      19.076250203300027      4.9190242934956094
    31   1      15.000000000000004      18.371429511578906      3.6892682201217064
    32   1      15.293080923478161      16.992592174469802      3.6892682201217064
    33   1      15.647432444044798      16.378837337109104      2.4595121467478043
    34   1      16.695000143928684      15.435603143457866      4.9190242934956094
    35   1       17.34243258797348       15.14734764756971      3.6892682201217064
    36   1      18.744351808424003      15.000000000000002      3.6892682201217064
    37   1      19.437567987741264      15.147347647569706      2.4595121467478029
    38   1      20.658353236028077      15.852168339290825      4.9190242934956085
    39   1      21.132568131669949      16.378837337109104      3.6892682201217051
    40   1      21.705920935911969      17.666608819857789      3.6892682201217051
    41   1      21.780000575714745      18.371429511578906      4.9190242934956094
    42   1      21.486919652236583       19.75026684868801      4.9190242934956094
    43   1      21.132568131669949      20.364021686048712       6.148780366869512
    44   1      20.085000431786057      21.307255879699952       6.148780366869512
    45   1      19.437567987741264       21.59551137558811      4.9190242934956094
    46   1      18.035648767290738      21.742859023157813      7.3785364402434155
    47   1       17.34243258797348       21.59551137558811       6.148780366869512
    48   1      16.121647339686668      20.890690683866989       6.148780366869512
